,x,y
0,77.24136281412238,5.690318066815229
1,51.04531843747791,59.606885083636165
2,42.146331087606086,21.50550244664062
3,81.3172119948799,21.367491907182607
4,68.96149657080908,59.966569518536744
5,74.96098308745029,94.09187071267442
6,33.36815601681605,14.994839210432106
7,45.63050417062339,30.6915645986173
8,72.67929557451565,32.503398684317894
9,44.22566511284847,68.13132127153011
10,44.43653491715446,65.12084295977405
11,50.67126798868592,37.13416812836376
12,67.57375753008044,58.12323790813449
13,52.806814251409264,19.025844017916786
14,68.1016376993453,59.08233517469077
15,53.8791345082343,56.36204371618592
16,52.95911965159319,39.780011248652805
17,68.24674439602985,86.96164427614875
18,46.62087995524936,65.24702056413297
19,65.43593653346751,55.32441286041048
20,48.610427916249165,34.30464293238932
21,58.81760636554302,49.89019404779717
22,23.45479534474807,2.2485608518541893
23,55.226871508408536,54.37540192382699
24,16.20190929865674,104.04484811338409
25,37.20387247542058,19.699499048362284
26,71.73685173685334,33.12669215682055
27,100.57041782203132,99.47607097869691
28,50.5704046065936,68.9223082632025
29,68.27902252170217,58.92516725173347
30,71.68419676813963,97.96848962641356
31,37.20977842135768,77.3319074684297
32,39.085130991517616,74.51212238678777
33,68.8554864281821,60.09355436989905
34,41.90619624832405,70.82836078129434
35,42.47072128696819,23.987129353291213
36,48.557012476377835,62.756928090544825
37,29.02314016502585,87.2456398105825
38,42.720645447320145,69.96048460981504
39,17.140953931606997,-5.0299731187151435
40,47.089824571362065,64.60626840479563
41,44.19671372200277,14.261393500206797
42,78.51482693680848,25.17338613132947
43,32.285203955198874,94.36408745316203
44,38.989153824828485,14.407315296041881
45,55.95413084476985,43.397437201506314
46,71.89639186068203,33.439074973248104
47,64.6504032589063,42.52759911735768
48,43.40061367713809,69.09180979002788
49,42.11077246556151,71.00196881310082
50,52.33437347347791,58.207904083723115
51,88.72636584561681,84.68798031564062
52,48.13553999553036,33.46519951445484
53,74.17634892860175,66.25339112830675
54,42.928220739854076,27.020544529712843
55,44.71840200032338,68.33193519153812
56,85.05808227650324,16.89596991052082
57,63.87184147528508,53.49837076923803
58,55.856935829937505,53.4919818049747
59,46.34030786016983,65.41266297202016
60,68.26803039737632,59.12649787442736
61,64.6957792094072,54.444538000744664
62,44.94229902592956,29.654252281520353
63,42.552263276072175,25.868310585700755
64,46.5194027207006,15.060885645998642
65,31.7694291711951,83.69235494379062
66,50.61326792806416,59.98734358181925
