,x,y
0,71.21690335714194,2.98353717068873
1,51.95631835549855,57.30292409988964
2,51.18261304654191,8.762747979734902
3,91.22890409823201,35.02278653033047
4,71.05892263346284,59.21129217883991
5,71.08071389409278,89.20206334537654
6,51.33646259254879,12.096565902160414
7,31.648960011816346,47.18628673176126
8,91.13412219981743,44.36238390247124
9,37.330199294967215,57.81419206463016
10,31.261653957964747,51.218277703316794
11,51.16510896653305,47.17084418075735
12,51.312291033661815,71.37891044628259
13,50.62095293006696,14.418526453766445
14,71.21216509533849,53.09428629625836
15,51.191966126661974,63.40191217894428
16,51.14562081534069,39.039019193557266
17,66.72640500029229,89.58903092797165
18,51.13327026549518,59.151119177433
19,71.17308483795944,57.259258366954775
20,35.95694293330671,33.42502433345877
21,50.85297583243977,57.09246111104522
22,31.113442842856504,3.022949149109371
23,51.4224151315822,53.08468777448931
24,31.15800698210012,97.77824608547417
25,31.203532720490518,33.169046680206286
26,71.12714574840705,22.999660869628745
27,91.17120573234398,93.18291831086565
28,51.132236303617674,79.08538127867688
29,71.69373067269343,59.01459694468696
30,70.9527671443874,99.22275946674723
31,31.316858906174467,81.18440464361123
32,31.37525817226628,75.9515380561646
33,66.7195893729301,67.13378666816425
34,31.03784611445549,63.162880886747665
35,51.13897229679165,23.08809256784155
36,51.14684798277397,51.14136882862313
37,31.246587304660824,85.2609987643634
38,51.191852763208274,73.20748562459929
39,11.145785705863977,9.216096126876534
40,50.95204870268084,69.48251339401115
41,51.12806316691048,11.010224644621067
42,71.18931165426244,9.04833300020669
43,34.282728678414834,98.93722120622215
44,51.49941778575093,10.936441560460624
45,51.49625109154909,43.12736664583665
46,71.1656747549065,37.11252025748365
47,71.16646181065185,45.13366818426144
48,38.20878531218452,64.74478479943603
49,50.962665206847866,73.33590444538183
50,51.097024801270024,51.09875556249665
51,91.03824973019493,73.07913456801418
52,51.35303201733068,32.80140026532575
53,70.88263015325589,69.33435809681116
54,51.24880620400537,25.06528410687573
55,35.445805477764466,67.11761487639963
56,84.11879115465095,15.102835005624517
57,70.25367643803035,57.34198553613496
58,51.446537845423585,59.39613028173468
59,51.477204405536696,71.17985224396915
60,70.9922467322965,60.9099398165284
61,67.49822928578165,50.95459351390521
62,34.05013194291209,37.3731842173485
63,36.35811255597314,29.30936973077586
64,51.099850153668164,9.027559475624514
65,51.12962336199833,81.31828056786338
66,51.214341997646976,58.96521860873803
67,51.090726350915624,93.22370564602016
68,51.068697707369424,64.72090981416534
69,31.462748792379863,37.24269257243713
70,51.16043467691229,35.14258089601129
71,11.09044086746365,57.06969882442534
72,35.19451812502113,64.94972469847391
73,87.61423116990181,62.347838950105064
74,35.70782654513053,99.08857102009603
75,50.96240837357716,28.717612568942258
76,71.06972901679623,5.012350933337163
77,31.393327895461212,11.931364107823166
78,50.94075075544657,43.26801576355314
79,90.86717109361093,62.852997970853764
80,51.415814060562646,22.954513222440912
81,71.1805935086988,73.22029263506131
82,51.314086256963044,1.0855670168894804
83,51.096397228686314,34.71839514657985
84,51.1429940081646,51.06191461851071
85,71.1796159317603,55.129125797256656
86,91.24270183722373,14.954430960535282
87,71.15275238825862,60.95609208970626
88,51.06792900486482,49.048100741335055
89,51.18946161376321,1.0768181072845469
90,11.237863433298802,69.05094744838094
91,51.116380100861626,17.04991540272002
92,51.39493950044393,67.23954843266306
93,70.81167755556886,54.96902740743949
94,51.13664840755972,54.90676704983677
95,31.12735974295958,57.11526591456281
96,31.15430184937537,91.24490418299125
97,51.70906248835051,47.64127493258619
98,71.0065212420472,29.000534209950473
99,70.92175605303856,43.43022364969556
100,51.436170578513966,34.759333237195385
101,71.05223440324681,27.02719376841066
102,30.867342002839347,59.01823412323344
103,31.92286851072335,65.50648553036028
104,51.24283236559714,31.31735831341444
105,51.1159288464402,83.28781305121284
106,70.9800974524104,6.888423590712207
107,51.15791578359074,30.836384041158595
108,69.34013720705475,56.85363879626477
109,51.20594113330189,91.15172283353577
110,51.81478838106443,1.1076423901009291
111,82.10859116886502,14.776457386940198
112,78.58963422934718,46.81349402124947
113,70.96589143763214,16.92434068618158
114,51.17369364958266,35.15615439500744
115,51.494549997592244,73.15046098163147
116,51.072038424168106,73.39398583144306
117,71.23193853319911,11.040510788895997
118,51.15164211127533,25.047358718421375
119,91.02405934874781,24.95917186870598
120,31.253109931652205,83.1986510015381
121,51.24502862409731,2.891983890147082
122,69.38974293739594,85.43219468668354
123,51.05472650624027,21.16197559966884
124,51.13639192011097,45.145785432387804
125,50.97408636883405,63.14142637534718
126,51.218587627129544,21.081788526320768
127,71.19572440337878,47.0459348829537
128,51.14921805116369,57.083366585384525
129,51.166913535963445,61.206997392853104
130,71.14290981596346,67.23396571056595
131,51.1483568519111,71.17948635366459
132,51.542832479091594,2.8508789935347
133,51.21812066878063,33.05313183993901
134,51.37203188758674,40.89284264077748
135,51.63006311924136,22.791010122797662
136,70.53634157112519,34.815185812802135
137,11.673639636039304,42.71430495016319
138,51.21887806821466,13.03201662565104
139,71.18945005036701,95.18472647720294
140,51.085646333938335,53.13822320525465
141,71.1055023167259,93.25364787402869
142,31.13642478361889,75.38219915898183
143,67.25220687227105,22.88455647330244
144,71.13069466602278,75.15345128966185
145,51.624541939092154,75.27883943776476
146,31.305298985967436,89.06358184748134
147,51.1447954018888,7.002771163239238
148,68.89542415907572,35.262067094975016
149,50.91267756872526,97.12029083944336
150,33.203931180264036,71.069032343144
151,69.80428688166855,73.0644399452065
152,71.10987013607513,19.021411774380805
153,51.13105398701506,55.12096627269305
154,70.34165451707825,32.89359732758534
155,51.468652809593806,18.86899652706812
156,51.47940368393991,41.027316635709596
157,51.23407549898421,33.212331744691106
158,51.113143770527024,95.22924235881584
159,51.20826930431331,87.29043470230621
160,51.20644682349692,90.92059120662921
161,51.30453825688845,27.110866216205423
162,69.40010560478308,97.40883619900352
163,70.75778223662931,52.66919773590443
164,31.20886022518128,7.49415300631522
165,51.099579871965474,37.668034377571956
166,68.51570279633012,72.51259660507749
167,50.734384055152596,34.872130158455924
168,51.068390490728994,1.0911777030531988
169,71.1666530355516,33.1463642259343
170,37.58532278205411,1.4687052292262288
171,51.301695078616234,33.13233764146417
172,51.08610054425983,15.124849550091117
173,51.23833036027369,55.1162900074657
174,31.07153692718845,55.19708175777874
175,50.699729765148156,51.131145046191996
176,31.08849293733202,61.139105899608474
177,68.78520099708949,28.714456359968995
178,70.83550274064206,35.10114181647992
179,50.9913196895533,31.16957508672693
180,51.08013364676366,65.07283839923485
181,51.70786206527927,58.85406515282183
182,51.12537247200338,67.21967837263034
183,71.15808592495628,14.97881178103603
184,91.11456647883341,5.144159806649286
185,71.1418150436944,39.13409366077079
186,51.11207048137788,3.032276206774401
187,51.25103262708106,1.0775160272668847
188,51.81443203869755,1.2081304248056168
189,51.08831708414851,77.27185082712386
190,69.65748313147938,55.16031590496587
191,78.43960779460983,15.250216093311462
192,71.00852479052445,50.82913067345385
193,11.179973690160363,81.32486167266393
194,51.17724791052747,5.061806057915378
195,51.528173911225196,25.18203711439072
196,51.16191087978756,41.16910438190402
197,31.15184181163254,71.29128419807778
198,71.14455267863619,87.21191054663454
199,71.1146119960782,81.30835392858707
200,51.31098479358612,98.84025554052232
201,71.0983998715632,1.0552603423827402
202,51.17066066663813,67.18755808939676
203,11.221160036442008,93.57109580219351
204,36.05452752971055,5.0566184322382695
205,11.273640333852207,27.07099422038857
206,51.170359649906096,31.089472939230106
207,71.1294896799995,79.15490336263858
208,51.10987926975339,27.123499486148983
209,31.055641456409884,93.2300652963487
210,51.31185607069743,56.93279176934889
211,51.12903064133289,71.33379975773003
212,90.80585071662301,53.17761880047533
213,70.24836366158871,59.57134772536901
214,51.16416470787168,23.00717134606897
215,71.22575849997864,31.10132238876631
216,51.11160687111647,19.07502002981259
217,31.11635497568438,79.21154784777424
218,31.11152057833904,27.07450244574174
219,71.23385316373363,65.22934425806498
220,91.22694344024539,83.17466190828601
221,51.2427760738754,37.21581588131828
222,51.16402592201311,20.95078026350216
223,31.159303300446084,87.21539303142144
224,75.60962676917258,72.4623988255368
225,51.23887070050691,57.30697910850433
226,69.18716820487842,33.11951968156121
227,71.19980039750895,1.07678801205139
228,67.98514898851788,67.07728319305471
229,31.113695321788832,69.19016646194903
230,31.077966848551405,41.130881395768114
231,70.9275849914219,77.14733205079682
232,51.0316164662275,19.043841715047805
233,71.19556756565795,71.18952420853991
234,51.01919100346788,61.149145766165425
235,38.97578060378743,34.17603913211001
236,35.16873403569257,31.000075467464743
237,51.16288378692303,24.91657135300072
238,31.132363911248966,21.102568561753117
239,51.28718760676481,15.051177427786193
240,51.43852797680998,33.09589156933447
241,51.26633234477645,21.063387620351424
242,34.940118867167484,36.983477497923055
243,71.171577903842,25.062484210309464
244,50.99536639298112,53.121144361711366
245,51.11624690317116,63.28336431993413
246,71.14481346091388,91.23759715216482
247,51.132707498401984,36.99616007773269
248,51.07923877243626,69.08728772357364
249,71.00599604979796,63.02520277601815
